Statistiche Fantacalcio Stagione 2016 17,,,,,,,,,,,,,,,,,
Id,R,Rm,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au
1909,A,A,Palladino,Genoa,31,5.81,5.87,2,0,0,2,1,1,2,6,0,0
1981,A,Pc,Boye',Torino,26,5.94,6.04,1,0,0,0,0,0,2,5,0,0
2082,A,A,Barbosa,Inter,7,6.07,6.36,1,0,0,0,0,0,0,3,0,0
2086,A,Pc,Iemmello,Sassuolo,12,5.96,7.17,5,0,0,1,1,0,0,1,0,0
156,A,T;A,Pucciarelli,Empoli,32,5.55,5.73,3,0,0,2,1,1,1,2,0,0
245,A,A,Pandev,Genoa,16,5.84,6.31,3,0,0,0,0,0,0,1,1,0
480,A,Pc,Totti,Roma,11,6.27,7.05,2,0,0,2,2,0,3,1,0,0
649,A,Pc,Manaj,Pescara,12,5.54,5.96,2,0,0,0,0,0,0,2,0,0
2002,A,A,Chiesa,Fiorentina,22,6.05,6.43,3,0,0,0,0,0,2,3,1,0
2073,A,A,Ragusa,Sassuolo,22,5.84,6.36,4,0,0,0,0,0,2,5,0,0
126,A,Pc,Paloschi,Atalanta,8,5.44,5.06,0,0,0,1,0,1,0,0,0,0
154,A,Pc,Mchedlidze,Empoli,14,6.04,6.96,6,0,0,1,0,1,0,4,0,0
477,A,A,Iturbe,Torino,16,5.62,5.97,1,0,0,0,0,0,3,1,0,0
1997,A,Pc,Simy,Crotone,15,5.7,6.3,3,0,0,0,0,0,0,0,0,0
2085,A,T;A,Luis Alberto,Lazio,9,5.78,6.33,1,0,0,0,0,0,2,0,0,0
2112,A,A,Thiam,Empoli,13,5.81,6.08,1,0,0,0,0,0,1,1,0,0
379,A,Pc,Luiz Adriano,Milan,4,5.5,5.5,0,0,0,0,0,0,0,0,0,0
534,A,A,Floro Flores,Chievo,11,5.73,5.73,0,0,0,0,0,0,0,0,0,0
566,A,Pc,Maxi Lopez,Torino,13,6.08,6.5,2,0,0,0,0,0,0,2,0,0
698,A,Pc,Gilardino,Pescara,13,5.46,5.42,0,0,0,0,0,0,0,2,0,0
1990,A,A,Penaranda,Udinese,5,5.7,5.7,0,0,0,0,0,0,0,0,0,0
1998,A,A,Pjaca,Juventus,9,5.72,5.67,0,0,0,0,0,0,0,1,0,0
37,A,A,Marilungo,Empoli,18,5.67,5.83,0,0,0,0,0,0,4,2,0,0
280,A,A,Palacio,Inter,11,5.86,6,0,0,0,0,0,0,2,1,0,0
306,A,Pc,Cerri,Pescara,12,5.46,5.92,2,0,0,0,0,0,0,1,0,0
565,A,A,Martinez,Torino,9,5.83,6,1,0,0,0,0,0,0,3,0,0
648,A,A,Cassano,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0
39,A,Pc,Pinilla,Genoa,13,5.54,5.62,1,0,0,1,1,0,1,4,1,0
92,A,A,Matos,Udinese,12,5.79,5.79,0,0,0,0,0,0,0,0,0,0
182,A,A,Acosty,Crotone,8,5.81,5.69,0,0,0,0,0,0,0,2,0,0
344,A,Pc,Djordjevic,Lazio,12,5.58,5.58,0,0,0,0,0,0,0,0,0,0
448,A,A,Trajkovski,Palermo,9,5.72,6,1,0,0,0,0,0,0,1,0,0
476,A,A,Ibarbo,Cagliari,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
533,A,Pc,Floccari,Bologna,4,5.62,5.62,0,0,0,0,0,0,0,0,0,0
1880,A,Pc,Giannetti,Cagliari,8,5.62,5.62,0,0,0,0,0,0,0,0,0,0
1881,A,Pc,Melchiorri,Cagliari,10,6.1,6.95,3,0,0,0,0,0,0,1,0,0
1973,A,Pc,Budimir,Sampdoria,8,5.88,5.88,0,0,0,0,0,0,0,0,0,0
2013,A,A,Ricci F.,Sassuolo,17,5.68,5.94,2,0,0,1,1,0,0,4,0,0
2070,A,Pc,Pettinari,Pescara,6,5.92,5.83,0,0,0,0,0,0,0,1,0,0
2097,A,Pc,Kean,Juventus,1,7,10,1,0,0,0,0,0,0,0,0,0
2114,A,Pc,Petkovic,Bologna,10,5.55,5.5,0,0,0,0,0,0,0,1,0,0
125,A,A,Mpoku,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0
783,A,Pc,Balogh N.,Palermo,12,5.46,5.33,0,0,0,0,0,0,0,1,1,0
1988,A,A,Ewandro,Udinese,3,6,6,0,0,0,0,0,0,0,0,0,0
1989,A,Pc,Harbaoui,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,A,T;A,Sallai,Palermo,18,5.36,5.39,1,0,0,0,0,0,0,3,1,0
2040,A,A,Lombardi,Lazio,10,5.8,5.75,1,0,0,0,0,0,0,4,0,1
2146,A,Pc,Han,Cagliari,3,6,7,1,0,0,0,0,0,0,0,0,0
62,A,Pc,Acquafresca,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
442,A,W;A,Bentivegna,Palermo,1,6,6,0,0,0,0,0,0,0,0,0,0
601,A,Pc,Aguirre,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
764,A,Pc,Sadiq,Bologna,6,5.83,5.83,0,0,0,0,0,0,1,2,0,0
1908,A,A,De Giorgio,Crotone,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,A,A,Torromino,Crotone,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,A,A,Nicastro,Pescara,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,A,A,Parigini,Chievo,1,6,6,0,0,0,0,0,0,0,0,0,0
2018,A,A,Jallow,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,A,T;A,Hagi,Fiorentina,2,6.25,6,0,0,0,0,0,0,0,1,0,0
2048,A,A,Lo Faso,Palermo,6,5.67,5.67,0,0,0,0,0,0,0,0,0,0
2089,A,Pc,Pesic,Atalanta,3,5.67,5.67,0,0,0,0,0,0,0,0,0,0
2103,A,Pc,Pellegri,Genoa,1,7,10,1,0,0,0,0,0,0,0,0,0
2110,A,A,Stefan Silva,Palermo,1,6,6,0,0,0,0,0,0,0,0,0,0
2131,A,Pc,Ranegie,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,A,Pc,Scamacca,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
