574,Scuffet,Scuffet Simone,P,Por,8,1,8,1,Cagliari,13,13,destro,Italia,31/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SCUFFET.png?v=54,0,6.14,4.42
5447,Altare,Altare Giorgio,D,Dc,3,3,3,3,Cagliari,4,4,destro,Italia,09/08/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ALTARE.png?v=54,1,0.0,0.0
454,Capradossi,Capradossi Elio,D,Dc,1,1,1,1,Cagliari,1,1,ambidestro,Italia;Uganda,11/03/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAPRADOSSI.png?v=54,1,0.0,0.0
6230,Dossena,Dossena Alberto,D,Dc,10,6,10,6,Cagliari,25,25,destro,Italia,13/10/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DOSSENA.png?v=54,0,5.84,6.0
418,Goldaniga,Goldaniga Edoardo,D,Dc,4,3,4,3,Cagliari,8,8,ambidestro,Italia,02/11/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GOLDANIGA.png?v=54,1,5.65,5.54
5701,Obert,Obert Adam,D,Dc,2,5,2,5,Cagliari,6,6,sinistro,Slovacchia,23/08/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OBERT.png?v=54,0,5.4,5.35
5406,Di Pardo,Di Pardo Alessandro,D,Dd;E,2,2,2,2,Cagliari,3,3,destro,Italia,18/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=54,0,5.86,5.86
4461,Zappa,Zappa Gabriele,D,Dd;E,8,6,8,6,Cagliari,21,21,destro,Italia,22/12/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZAPPA.png?v=54,0,5.76,5.85
4421,Augello,Augello Tommaso,D,Ds;E,7,5,7,5,Cagliari,11,11,sinistro,Italia,30/08/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AUGELLO.png?v=54,0,5.74,5.83
6231,Azzi,Azzi Paulo,D,Ds;E,5,5,5,5,Cagliari,9,9,destro,Brasile;Italia,15/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AZZI.png?v=54,0,5.89,5.87
1987,Jankto,Jankto Jacub,C,E;C,6,7,6,8,Cagliari,12,15,sinistro,Repubblica Ceca,19/01/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/JANKTO.png?v=54,0,5.84,6.16
4514,Nandez,Nandez Nahitan,C,E;C,11,7,11,8,Cagliari,24,30,destro,Uruguay;Italia,28/12/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NANDEZ.png?v=54,0,6.04,6.17
1871,Deiola,Deiola Alessandro,C,M;C,3,4,3,4,Cagliari,9,10,destro,Italia,01/08/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DEIOLA.png?v=54,0,5.62,5.34
6232,Makoumbou,Makoumbou Antoine,C,M;C,5,5,5,6,Cagliari,22,25,destro,Congo;Francia,18/07/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MAKOUMBOU.png?v=54,0,5.62,5.6
